,alpha,A,BA,P,R,SP,F1,ROC,MCC,RA,RSE,RSP
467,6.0,0.6623376623376623,0.6803703703703703,0.5128205128205128,0.7407407407407407,0.62,0.6553030303030303,0.6803703703703703,0.34430075507689306,0.9473684210526315,0.9230769230769231,1.0
468,0.0,0.8311688311688312,0.7933333333333333,0.8181818181818182,0.6666666666666666,0.92,0.8054421768707483,0.7933333333333332,0.6196773353931867,0.8333333333333334,0.7894736842105263,1.0
469,0.5,0.8181818181818182,0.8003703703703704,0.7407407407407407,0.7407407407407407,0.86,0.8003703703703704,0.8003703703703703,0.6007407407407407,0.9166666666666666,0.8947368421052632,1.0
470,1.0,0.8441558441558441,0.845925925925926,0.7419354838709677,0.8518518518518519,0.84,0.834051724137931,0.845925925925926,0.6731629876002658,1.0,1.0,1.0
471,1.5,0.8571428571428571,0.855925925925926,0.7666666666666667,0.8518518518518519,0.86,0.8468077410019894,0.8559259259259259,0.6965414202270644,0.9583333333333334,0.9473684210526315,1.0
472,2.0,0.8571428571428571,0.855925925925926,0.7666666666666667,0.8518518518518519,0.86,0.8468077410019894,0.8559259259259259,0.6965414202270644,1.0,1.0,1.0
473,2.5,0.8051948051948052,0.7988888888888889,0.7,0.7777777777777778,0.82,0.791101465002713,0.7988888888888889,0.5849208388379199,1.0,1.0,1.0
474,3.0,0.8831168831168831,0.892962962962963,0.78125,0.9259259259259259,0.86,0.8763603925066905,0.892962962962963,0.7609695056159388,1.0,1.0,1.0
475,3.5,0.8571428571428571,0.8729629629629629,0.7352941176470589,0.9259259259259259,0.82,0.850696280627534,0.872962962962963,0.7167849861854916,1.0,1.0,1.0
476,4.0,0.8701298701298701,0.882962962962963,0.7575757575757576,0.9259259259259259,0.84,0.8634751773049645,0.882962962962963,0.738533749239283,1.0,1.0,1.0
477,4.5,0.8571428571428571,0.8729629629629629,0.7352941176470589,0.9259259259259259,0.82,0.850696280627534,0.872962962962963,0.7167849861854916,1.0,1.0,1.0
478,5.0,0.8311688311688312,0.8529629629629629,0.6944444444444444,0.9259259259259259,0.78,0.8253968253968254,0.852962962962963,0.6751228972770682,1.0,1.0,1.0
479,5.5,0.8701298701298701,0.882962962962963,0.7575757575757576,0.9259259259259259,0.84,0.8634751773049645,0.882962962962963,0.738533749239283,1.0,1.0,1.0
480,6.0,0.8441558441558441,0.8629629629629629,0.7142857142857143,0.9259259259259259,0.8,0.8380084151472651,0.862962962962963,0.6956655929999346,1.0,1.0,1.0
481,0.0,0.8311688311688312,0.7848148148148149,0.85,0.6296296296296297,0.94,0.8009544641081726,0.7848148148148147,0.6198791514828877,0.9523809523809523,0.9411764705882353,1.0
482,0.5,0.8441558441558441,0.8118518518518518,0.8260869565217391,0.7037037037037037,0.92,0.8223076923076923,0.8118518518518519,0.6502560616150257,1.0,1.0,1.0
483,1.0,0.8311688311688312,0.8018518518518518,0.7916666666666666,0.7037037037037037,0.9,0.8094422234913383,0.8018518518518519,0.6219381089898975,0.9523809523809523,0.9411764705882353,1.0
484,1.5,0.8441558441558441,0.8118518518518518,0.8260869565217391,0.7037037037037037,0.92,0.8223076923076923,0.8118518518518519,0.6502560616150257,0.9523809523809523,0.9411764705882353,1.0
485,2.0,0.8311688311688312,0.8103703703703704,0.7692307692307693,0.7407407407407407,0.88,0.8130020549224735,0.8103703703703703,0.626333112632122,1.0,1.0,1.0
486,2.5,0.8441558441558441,0.8288888888888889,0.7777777777777778,0.7777777777777778,0.88,0.8288888888888889,0.8288888888888888,0.6577777777777778,1.0,1.0,1.0
487,3.0,0.8311688311688312,0.8103703703703704,0.7692307692307693,0.7407407407407407,0.88,0.8130020549224735,0.8103703703703703,0.626333112632122,0.9523809523809523,0.9411764705882353,1.0
488,3.5,0.8051948051948052,0.7733333333333333,0.75,0.6666666666666666,0.88,0.7801256424900057,0.7733333333333333,0.563178312189625,1.0,1.0,1.0
489,4.0,0.8181818181818182,0.8003703703703704,0.7407407407407407,0.7407407407407407,0.86,0.8003703703703704,0.8003703703703703,0.6007407407407407,1.0,1.0,1.0
490,4.5,0.8181818181818182,0.8088888888888889,0.7241379310344828,0.7777777777777778,0.84,0.8035714285714286,0.8088888888888888,0.6083864722500479,1.0,1.0,1.0
491,5.0,0.7922077922077922,0.788888888888889,0.6774193548387096,0.7777777777777778,0.8,0.7787356321839081,0.788888888888889,0.5621703750837337,1.0,1.0,1.0
492,5.5,0.8311688311688312,0.8103703703703704,0.7692307692307693,0.7407407407407407,0.88,0.8130020549224735,0.8103703703703703,0.626333112632122,1.0,1.0,1.0
493,6.0,0.8051948051948052,0.7903703703703704,0.7142857142857143,0.7407407407407407,0.84,0.7878787878787878,0.7903703703703703,0.5760658398584765,1.0,1.0,1.0
494,0.0,0.7368421052631579,0.6799999999999999,0.65,0.5,0.86,0.6882690730106644,0.68,0.38785122331710054,0.9444444444444444,0.9166666666666666,1.0
495,0.5,0.75,0.7176923076923076,0.64,0.6153846153846154,0.82,0.7196660842554844,0.7176923076923077,0.43963237075742945,1.0,1.0,1.0
496,1.0,0.7236842105263158,0.6884615384615385,0.6,0.5769230769230769,0.8,0.6901572510192195,0.6884615384615385,0.3806004623165025,1.0,1.0,1.0
497,1.5,0.7631578947368421,0.7553846153846153,0.6333333333333333,0.7307692307692307,0.78,0.7455357142857143,0.7553846153846154,0.49574330754818896,1.0,1.0,1.0
498,2.0,0.7105263157894737,0.6876923076923077,0.5714285714285714,0.6153846153846154,0.76,0.6840513983371126,0.6876923076923077,0.3691887949279695,1.0,1.0,1.0
499,2.5,0.7368421052631579,0.7261538461538461,0.6,0.6923076923076923,0.76,0.7172619047619048,0.7261538461538461,0.43900160367219143,1.0,1.0,1.0
500,3.0,0.7236842105263158,0.706923076923077,0.5862068965517241,0.6538461538461539,0.76,0.7008434864104967,0.7069230769230769,0.4041686945486262,1.0,1.0,1.0
501,3.5,0.7236842105263158,0.706923076923077,0.5862068965517241,0.6538461538461539,0.76,0.7008434864104967,0.7069230769230769,0.4041686945486262,1.0,1.0,1.0
502,4.0,0.7236842105263158,0.706923076923077,0.5862068965517241,0.6538461538461539,0.76,0.7008434864104967,0.7069230769230769,0.4041686945486262,1.0,1.0,1.0
503,4.5,0.7368421052631579,0.7261538461538461,0.6,0.6923076923076923,0.76,0.7172619047619048,0.7261538461538461,0.43900160367219143,1.0,1.0,1.0
504,5.0,0.75,0.7453846153846153,0.6129032258064516,0.7307692307692307,0.76,0.7333333333333334,0.7453846153846153,0.47376382757987345,1.0,1.0,1.0
505,5.5,0.7236842105263158,0.7161538461538461,0.5806451612903226,0.6923076923076923,0.74,0.7052631578947368,0.7161538461538461,0.41732801112835244,1.0,1.0,1.0
506,6.0,0.7631578947368421,0.7553846153846153,0.6333333333333333,0.7307692307692307,0.78,0.7455357142857143,0.7553846153846154,0.49574330754818896,1.0,1.0,1.0
507,0.0,0.8289473684210527,0.7961538461538462,0.782608695652174,0.6923076923076923,0.9,0.8042401426590053,0.7961538461538461,0.6116700220001947,0.95,0.9333333333333333,1.0
508,0.5,0.8157894736842105,0.7953846153846154,0.7307692307692307,0.7307692307692307,0.86,0.7953846153846154,0.7953846153846154,0.5907692307692308,0.95,0.9333333333333333,1.0
509,1.0,0.8289473684210527,0.8146153846153846,0.7407407407407407,0.7692307692307693,0.86,0.8117019249094721,0.8146153846153846,0.6237372848217204,1.0,1.0,1.0
510,1.5,0.8157894736842105,0.8046153846153846,0.7142857142857143,0.7692307692307693,0.84,0.7989417989417988,0.8046153846153845,0.5991752573421144,1.0,1.0,1.0
511,2.0,0.8157894736842105,0.8138461538461539,0.7,0.8076923076923077,0.82,0.8020833333333333,0.8138461538461539,0.609226715300184,1.0,1.0,1.0
512,2.5,0.7894736842105263,0.7938461538461539,0.65625,0.8076923076923077,0.78,0.776962582538518,0.7938461538461539,0.5647033381695739,1.0,1.0,1.0
513,3.0,0.7763157894736842,0.7838461538461539,0.6363636363636364,0.8076923076923077,0.76,0.7645343539274649,0.7838461538461539,0.5433672862863087,1.0,1.0,1.0
514,3.5,0.7894736842105263,0.803076923076923,0.6470588235294118,0.8461538461538461,0.76,0.7797101449275362,0.8030769230769231,0.5783495974246009,1.0,1.0,1.0
515,4.0,0.7894736842105263,0.7938461538461539,0.65625,0.8076923076923077,0.78,0.776962582538518,0.7938461538461539,0.5647033381695739,1.0,1.0,1.0
516,4.5,0.7763157894736842,0.7838461538461539,0.6363636363636364,0.8076923076923077,0.76,0.7645343539274649,0.7838461538461539,0.5433672862863087,1.0,1.0,1.0
517,5.0,0.7763157894736842,0.793076923076923,0.6285714285714286,0.8461538461538461,0.74,0.7672491442983247,0.7930769230769231,0.5579012630845894,1.0,1.0,1.0
518,5.5,0.7368421052631579,0.7630769230769231,0.5789473684210527,0.8461538461538461,0.68,0.7301136363636364,0.763076923076923,0.4992301766027062,1.0,1.0,1.0
519,6.0,0.7763157894736842,0.7838461538461539,0.6363636363636364,0.8076923076923077,0.76,0.7645343539274649,0.7838461538461539,0.5433672862863087,1.0,1.0,1.0
520,0.0,0.8051948051948052,0.7648148148148148,0.7727272727272727,0.6296296296296297,0.9,0.7755102040816326,0.7648148148148148,0.5594309277855158,0.8095238095238095,0.7647058823529411,1.0
521,0.5,0.8051948051948052,0.7477777777777778,0.8333333333333334,0.5555555555555556,0.94,0.764525993883792,0.7477777777777778,0.5587235474821028,0.8095238095238095,0.7647058823529411,1.0
522,1.0,0.7792207792207793,0.7533333333333333,0.6923076923076923,0.6666666666666666,0.84,0.7554642256678498,0.7533333333333333,0.5112313234371975,0.8571428571428571,0.8235294117647058,1.0
523,1.5,0.7792207792207793,0.7533333333333333,0.6923076923076923,0.6666666666666666,0.84,0.7554642256678498,0.7533333333333333,0.5112313234371975,0.9047619047619048,0.8823529411764706,1.0
524,2.0,0.8051948051948052,0.7903703703703704,0.7142857142857143,0.7407407407407407,0.84,0.7878787878787878,0.7903703703703703,0.5760658398584765,0.9047619047619048,0.8823529411764706,1.0
525,2.5,0.7662337662337663,0.7518518518518519,0.6551724137931034,0.7037037037037037,0.8,0.7474489795918368,0.751851851851852,0.49604652413672967,0.8571428571428571,0.8235294117647058,1.0
526,3.0,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,0.8571428571428571,0.8235294117647058,1.0
527,3.5,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,0.9047619047619048,0.8823529411764706,1.0
528,4.0,0.7532467532467533,0.758888888888889,0.6176470588235294,0.7777777777777778,0.74,0.7421117574475586,0.7588888888888888,0.4975498563492141,0.9523809523809523,0.9411764705882353,1.0
529,4.5,0.7532467532467533,0.7418518518518519,0.6333333333333333,0.7037037037037037,0.78,0.7353951890034365,0.7418518518518519,0.4733002574487753,0.8571428571428571,0.8235294117647058,1.0
530,5.0,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,1.0,1.0,1.0
531,5.5,0.7402597402597403,0.7403703703703703,0.6060606060606061,0.7407407407407407,0.74,0.7269503546099291,0.7403703703703703,0.46354777877784786,0.9523809523809523,0.9411764705882353,1.0
532,6.0,0.7272727272727273,0.7388888888888889,0.5833333333333334,0.7777777777777778,0.7,0.717948717948718,0.7388888888888888,0.4569299776953924,0.9523809523809523,0.9411764705882353,1.0
533,0.0,0.8051948051948052,0.7648148148148148,0.7727272727272727,0.6296296296296297,0.9,0.7755102040816326,0.7648148148148148,0.5594309277855158,0.9444444444444444,0.9285714285714286,1.0
534,0.5,0.7662337662337663,0.7092592592592593,0.7368421052631579,0.5185185185185185,0.9,0.7210144927536233,0.7092592592592593,0.46322369481325704,0.9444444444444444,0.9285714285714286,1.0
535,1.0,0.7272727272727273,0.6707407407407407,0.65,0.48148148148148145,0.86,0.6784649035593557,0.6707407407407406,0.3716050570007949,0.8888888888888888,0.8571428571428571,1.0
536,1.5,0.7662337662337663,0.7177777777777778,0.7142857142857143,0.5555555555555556,0.88,0.7275943396226415,0.7177777777777777,0.4666666666666667,0.9444444444444444,0.9285714285714286,1.0
537,2.0,0.7532467532467533,0.7077777777777778,0.6818181818181818,0.5555555555555556,0.86,0.7156462585034014,0.7077777777777777,0.43893811257017395,1.0,1.0,1.0
538,2.5,0.7922077922077922,0.7633333333333333,0.72,0.6666666666666666,0.86,0.7677224736048265,0.7633333333333332,0.5366993141845384,1.0,1.0,1.0
539,3.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,1.0,1.0,1.0
540,3.5,0.7532467532467533,0.7162962962962962,0.6666666666666666,0.5925925925925926,0.84,0.7214924804873406,0.7162962962962963,0.44565871858907996,1.0,1.0,1.0
541,4.0,0.7532467532467533,0.7248148148148148,0.6538461538461539,0.6296296296296297,0.82,0.7266953110405381,0.7248148148148149,0.4536804288397352,1.0,1.0,1.0
542,4.5,0.7792207792207793,0.7618518518518518,0.6785714285714286,0.7037037037037037,0.82,0.7595959595959596,0.7618518518518519,0.519487944872376,1.0,1.0,1.0
543,5.0,0.7532467532467533,0.7333333333333334,0.6428571428571429,0.6666666666666666,0.8,0.7313131313131314,0.7333333333333333,0.4629100498862757,1.0,1.0,1.0
544,5.5,0.7272727272727273,0.6962962962962963,0.6153846153846154,0.5925925925925926,0.8,0.6979263964132263,0.6962962962962963,0.3961295342422729,1.0,1.0,1.0
545,6.0,0.7532467532467533,0.7333333333333334,0.6428571428571429,0.6666666666666666,0.8,0.7313131313131314,0.7333333333333333,0.4629100498862757,1.0,1.0,1.0
546,0.0,0.7792207792207793,0.7618518518518518,0.6785714285714286,0.7037037037037037,0.82,0.7595959595959596,0.7618518518518519,0.519487944872376,0.8888888888888888,0.8823529411764706,1.0
547,0.5,0.7922077922077922,0.7718518518518518,0.7037037037037037,0.7037037037037037,0.84,0.7718518518518518,0.7718518518518518,0.5437037037037037,0.8888888888888888,0.8823529411764706,1.0
548,1.0,0.7922077922077922,0.7718518518518518,0.7037037037037037,0.7037037037037037,0.84,0.7718518518518518,0.7718518518518518,0.5437037037037037,0.8888888888888888,0.8823529411764706,1.0
549,1.5,0.7792207792207793,0.7959259259259259,0.6388888888888888,0.8518518518518519,0.74,0.7716727716727716,0.7959259259259259,0.5660264374862303,1.0,1.0,1.0
550,2.0,0.7922077922077922,0.788888888888889,0.6774193548387096,0.7777777777777778,0.8,0.7787356321839081,0.788888888888889,0.5621703750837337,0.9444444444444444,0.9411764705882353,1.0
551,2.5,0.7922077922077922,0.8059259259259259,0.6571428571428571,0.8518518518518519,0.76,0.7840112201963534,0.8059259259259259,0.5863467140999449,1.0,1.0,1.0
552,3.0,0.7922077922077922,0.788888888888889,0.6774193548387096,0.7777777777777778,0.8,0.7787356321839081,0.788888888888889,0.5621703750837337,0.9444444444444444,0.9411764705882353,1.0
553,3.5,0.8051948051948052,0.8074074074074074,0.6875,0.8148148148148148,0.8,0.7939339875111507,0.8074074074074075,0.5952918846948437,1.0,1.0,1.0
554,4.0,0.7792207792207793,0.7959259259259259,0.6388888888888888,0.8518518518518519,0.74,0.7716727716727716,0.7959259259259259,0.5660264374862303,1.0,1.0,1.0
555,4.5,0.7532467532467533,0.7674074074074073,0.6111111111111112,0.8148148148148148,0.72,0.7448107448107448,0.7674074074074074,0.5114782075908113,1.0,1.0,1.0
556,5.0,0.7662337662337663,0.7859259259259259,0.6216216216216216,0.8518518518518519,0.72,0.759375,0.7859259259259259,0.5461595831717048,1.0,1.0,1.0
557,5.5,0.7532467532467533,0.7759259259259259,0.6052631578947368,0.8518518518518519,0.7,0.747104580812446,0.7759259259259259,0.5267023871299493,1.0,1.0,1.0
558,6.0,0.7792207792207793,0.7959259259259259,0.6388888888888888,0.8518518518518519,0.74,0.7716727716727716,0.7959259259259259,0.5660264374862303,1.0,1.0,1.0
559,0.0,0.7922077922077922,0.7718518518518518,0.7037037037037037,0.7037037037037037,0.84,0.7718518518518518,0.7718518518518518,0.5437037037037037,0.9130434782608695,0.875,1.0
560,0.5,0.8051948051948052,0.7988888888888889,0.7,0.7777777777777778,0.82,0.791101465002713,0.7988888888888889,0.5849208388379199,0.9565217391304348,0.9375,1.0
561,1.0,0.7662337662337663,0.7603703703703704,0.6451612903225806,0.7407407407407407,0.78,0.7510775862068966,0.7603703703703704,0.5066740688254677,0.9565217391304348,0.9375,1.0
562,1.5,0.7662337662337663,0.768888888888889,0.6363636363636364,0.7777777777777778,0.76,0.7542553191489361,0.768888888888889,0.5185449728701349,0.9565217391304348,0.9375,1.0
563,2.0,0.7662337662337663,0.768888888888889,0.6363636363636364,0.7777777777777778,0.76,0.7542553191489361,0.768888888888889,0.5185449728701349,0.9565217391304348,0.9375,1.0
564,2.5,0.7662337662337663,0.768888888888889,0.6363636363636364,0.7777777777777778,0.76,0.7542553191489361,0.768888888888889,0.5185449728701349,0.9565217391304348,0.9375,1.0
565,3.0,0.7792207792207793,0.7874074074074073,0.6470588235294118,0.8148148148148148,0.76,0.7692578882425525,0.7874074074074074,0.5523586388082835,0.9565217391304348,0.9375,1.0
566,3.5,0.7532467532467533,0.758888888888889,0.6176470588235294,0.7777777777777778,0.74,0.7421117574475586,0.7588888888888888,0.4975498563492141,0.9565217391304348,0.9375,1.0
567,4.0,0.7532467532467533,0.758888888888889,0.6176470588235294,0.7777777777777778,0.74,0.7421117574475586,0.7588888888888888,0.4975498563492141,0.9565217391304348,0.9375,1.0
568,4.5,0.7662337662337663,0.768888888888889,0.6363636363636364,0.7777777777777778,0.76,0.7542553191489361,0.768888888888889,0.5185449728701349,0.9565217391304348,0.9375,1.0
569,5.0,0.7532467532467533,0.7674074074074073,0.6111111111111112,0.8148148148148148,0.72,0.7448107448107448,0.7674074074074074,0.5114782075908113,0.9565217391304348,0.9375,1.0
570,5.5,0.7532467532467533,0.758888888888889,0.6176470588235294,0.7777777777777778,0.74,0.7421117574475586,0.7588888888888888,0.4975498563492141,0.9565217391304348,0.9375,1.0
571,6.0,0.7272727272727273,0.7474074074074074,0.5789473684210527,0.8148148148148148,0.68,0.7204840103716508,0.7474074074074074,0.4722646907420217,0.9565217391304348,0.9375,1.0
572,0.0,0.7792207792207793,0.7448148148148148,0.7083333333333334,0.6296296296296297,0.86,0.7508090614886731,0.7448148148148148,0.5044185153893525,0.9615384615384616,0.9375,1.0
573,0.5,0.7662337662337663,0.7262962962962962,0.6956521739130435,0.5925925925925926,0.86,0.7334615384615384,0.7262962962962962,0.47186039625508397,0.9230769230769231,0.875,1.0
574,1.0,0.7402597402597403,0.6977777777777778,0.6521739130434783,0.5555555555555556,0.84,0.7038461538461538,0.6977777777777777,0.4123951744684367,0.9230769230769231,0.875,1.0
575,1.5,0.7662337662337663,0.7518518518518519,0.6551724137931034,0.7037037037037037,0.8,0.7474489795918368,0.751851851851852,0.49604652413672967,0.9230769230769231,0.875,1.0
576,2.0,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.6296296296296297,0.8,0.7148148148148148,0.7148148148148149,0.42962962962962964,0.9230769230769231,0.875,1.0
577,2.5,0.7532467532467533,0.7503703703703704,0.625,0.7407407407407407,0.76,0.7389830508474576,0.7503703703703704,0.4848401374141137,1.0,1.0,1.0
578,3.0,0.7402597402597403,0.7403703703703703,0.6060606060606061,0.7407407407407407,0.74,0.7269503546099291,0.7403703703703703,0.46354777877784786,0.9615384615384616,0.9375,1.0
579,3.5,0.7272727272727273,0.7133333333333334,0.6,0.6666666666666666,0.76,0.7075420510037982,0.7133333333333333,0.417489966754203,0.9230769230769231,0.875,1.0
580,4.0,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.6296296296296297,0.8,0.7148148148148148,0.7148148148148149,0.42962962962962964,0.9615384615384616,0.9375,1.0
